CIK,Company_Name,Date,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16
1514946,"AXIM BIOTECHNOLOGIES, INC.",20221231,0.7642904,0.16107006,0.32950953,0.4003911,0.4397363,-0.010276595,-0.32388848,-0.48187476,0.28922737,0.07190344,0.4434356,-0.43759653,0.4593434,-0.6080407,-0.64538586,0.98624504
1515317,MAGELLAN GOLD CORP,20171231,0.24273564,-0.033627212,0.09907899,0.19133326,0.12339644,-0.21926424,-0.4745747,-0.44822145,0.0048806816,0.19698751,0.53613555,-0.09441626,0.23062655,-0.22395061,-0.17498507,0.4690295
1515317,MAGELLAN GOLD CORP,20181231,0.22926427,-0.03527318,0.09148032,0.20110588,0.10739148,-0.21596013,-0.47077286,-0.4430254,0.0078241415,0.19596872,0.5349376,-0.10360249,0.24053338,-0.22889817,-0.17499115,0.47643745
1515740,PREMIER BIOMEDICAL INC,20171231,0.24607894,-0.03134559,0.09073805,0.18816097,0.13470416,-0.21538033,-0.48280668,-0.4461487,0.009062808,0.19608817,0.538417,-0.093330085,0.22592491,-0.21416506,-0.17190413,0.46652463
1515740,PREMIER BIOMEDICAL INC,20191231,0.25109568,-0.031978324,0.10452906,0.19074322,0.13575688,-0.21515676,-0.47499618,-0.44924697,0.008398242,0.19944513,0.5362967,-0.09395617,0.22512451,-0.22371715,-0.17718494,0.46741405
1517130,PINGTAN MARINE ENTERPRISE LTD.,20171231,0.24173431,-0.06952186,0.01735647,0.27036113,0.17513584,-0.3439746,-0.62828493,-0.47975886,0.06644392,0.19929913,0.56729937,-0.05196441,0.21163464,-0.20649067,-0.21180749,0.3169291
1517130,PINGTAN MARINE ENTERPRISE LTD.,20191231,0.33351594,0.0046320707,0.062171184,0.27417332,0.26530665,-0.42440262,-0.6819245,-0.46042997,0.13009821,0.10403266,0.5448464,0.10398808,0.23773389,-0.18141198,-0.3662854,0.32184708
1517130,PINGTAN MARINE ENTERPRISE LTD.,20201231,0.15775011,0.28597963,-0.106846325,0.4613585,0.010334037,-0.28502998,-0.33027312,-0.32549483,0.20787945,0.15131402,0.24859911,-0.34723398,0.15563774,-0.33073336,-0.058865953,0.52916324
1517389,"JUBILANT FLAME INTERNATIONAL, LTD",20180228,0.16559859,-0.07448743,-0.02945982,0.12220611,0.08303039,-0.13751619,-0.4631133,-0.4024588,-0.020803746,0.10254478,0.5081927,-0.05774472,0.28842276,-0.13969076,-0.16259201,0.52594626
1517389,"JUBILANT FLAME INTERNATIONAL, LTD",20190228,0.2516155,-0.028221533,0.10640549,0.18840055,0.13474989,-0.22061197,-0.47386742,-0.45117277,0.0059202574,0.20111796,0.53478396,-0.09241841,0.22192667,-0.22265905,-0.17339882,0.46558613
1517389,"JUBILANT FLAME INTERNATIONAL, LTD",20200229,0.2491721,-0.027715579,0.107876144,0.19037427,0.13131616,-0.22028919,-0.472122,-0.45017457,0.0068541914,0.20130122,0.53448516,-0.092755236,0.22418539,-0.22502363,-0.17542017,0.46756893
1517389,"JUBILANT FLAME INTERNATIONAL, LTD",20220228,0.25655,-0.024339467,0.115497656,0.18940854,0.14352256,-0.21846451,-0.46942878,-0.45160747,0.009516105,0.20457661,0.5308597,-0.092003725,0.2149076,-0.22418115,-0.17433281,0.4629792
1517389,"JUBILANT FLAME INTERNATIONAL, LTD",20230228,0.25680035,-0.024290502,0.11577482,0.18943068,0.14403567,-0.21837147,-0.4693671,-0.45159036,0.009705164,0.204625,0.5306805,-0.09193461,0.21454912,-0.22415853,-0.17440589,0.4627532
1517401,PEAK RESORTS INC,20180430,0.4224802,-0.036005393,0.24850342,0.2408144,0.27356195,-0.23525852,-0.50023156,-0.49049267,0.06336332,0.20732434,0.5370605,-0.14269553,0.22082214,-0.32160148,-0.29753956,0.49324438
1517401,PEAK RESORTS INC,20190430,0.2854126,-0.047359586,0.12708044,0.20329082,0.16216159,-0.2219095,-0.48892683,-0.45521492,0.014410511,0.197793,0.5437218,-0.10438173,0.22271849,-0.23955086,-0.19884945,0.4632163
1517498,"MERION, INC.",20181231,0.24769934,-0.032586813,0.09981554,0.18869486,0.12716167,-0.22467245,-0.47965407,-0.4493367,0.0044390783,0.19594848,0.5382245,-0.09068363,0.22897902,-0.2224559,-0.1768806,0.46719468
1517498,"MERION, INC.",20191231,0.36312348,-0.046810493,0.19559339,0.22197865,0.23036465,-0.23091508,-0.497456,-0.47608447,0.04185786,0.20428145,0.54289335,-0.12957892,0.21803327,-0.28402132,-0.25407442,0.4773121
1517498,"MERION, INC.",20201231,0.24118748,-0.04175262,0.090106554,0.19067177,0.12809446,-0.2129869,-0.47794777,-0.44724488,0.0045069344,0.19435772,0.5361289,-0.09468451,0.22779961,-0.21921144,-0.1711669,0.46248767
1517498,"MERION, INC.",20211231,0.2456804,-0.02424942,0.109130375,0.19239326,0.12116413,-0.22639404,-0.47235173,-0.44941694,0.006552562,0.20092216,0.536993,-0.09274032,0.2313766,-0.2286367,-0.17939803,0.47345042
1518461,"AMPLITECH GROUP, INC.",20181231,-0.5667742,-0.13634802,-0.54094315,0.050324053,-0.5945729,-0.29422417,-0.41366553,-0.26437023,-0.39857417,-0.20266041,0.6803433,0.27436823,0.83119345,0.16312988,0.06192095,1.0293813
1518461,"AMPLITECH GROUP, INC.",20191231,0.23848929,-0.038163424,0.0951755,0.19932042,0.11814237,-0.22135665,-0.47914663,-0.44887644,0.00815643,0.19816494,0.54032695,-0.09908077,0.23578976,-0.22941843,-0.17909808,0.46720925
1518461,"AMPLITECH GROUP, INC.",20201231,0.23753853,-0.03918971,0.09456412,0.18885016,0.11994983,-0.21184257,-0.46991837,-0.44600326,0.0034410916,0.19035478,0.53204966,-0.095107645,0.23618457,-0.22258154,-0.17681898,0.47397965
1518461,"AMPLITECH GROUP, INC.",20211231,0.21769471,-0.07752639,0.05802784,0.15340947,0.11006947,-0.13752486,-0.42915666,-0.42935586,-0.0047394224,0.12076091,0.4941249,-0.09322359,0.29377496,-0.21165341,-0.21540001,0.5443152
1518461,"AMPLITECH GROUP, INC.",20221231,0.029317066,-0.07995105,-0.4264707,-0.07135798,-0.1234922,0.49524745,0.037817508,-0.15233482,0.046423316,-0.6939638,0.03977558,-0.05041762,0.8766619,-0.23122042,-0.5911154,1.352355
1518720,FORCE PROTECTION VIDEO EQUIPMENT CORP.,20190430,0.24667034,-0.03108406,0.104278095,0.19097388,0.12790006,-0.22005723,-0.47358456,-0.44919634,0.0059730373,0.1989201,0.5355753,-0.092871845,0.22716697,-0.22493157,-0.17607392,0.46749985
1518720,FORCE PROTECTION VIDEO EQUIPMENT CORP.,20200430,0.27566883,-0.007752776,0.14205208,0.18671323,0.16819027,-0.21994798,-0.46034855,-0.45537832,0.016099587,0.21428542,0.52315855,-0.08752823,0.19456832,-0.22581208,-0.17471728,0.4551903
1518832,"WPX ENERGY, INC.",20171231,0.35627457,-0.051139206,0.1865507,0.22272253,0.22607565,-0.22944282,-0.49947447,-0.47451472,0.039909847,0.20384008,0.546255,-0.12863117,0.21682829,-0.27928197,-0.2481437,0.46855092
1518832,"WPX ENERGY, INC.",20181231,0.28313506,-0.04731819,0.12511188,0.2026572,0.16019046,-0.22168139,-0.48868975,-0.4545981,0.013584152,0.1975852,0.54360867,-0.10358896,0.22285815,-0.2382021,-0.19721688,0.46302038
1518832,"WPX ENERGY, INC.",20191231,0.26935476,-0.043190733,0.11636948,0.19890493,0.1473155,-0.22081022,-0.48427278,-0.45240712,0.009972699,0.19801408,0.54197514,-0.09962789,0.22518973,-0.23332703,-0.18937337,0.4646945
1519177,SOLLENSYS CORP.,20221231,0.24317095,-0.03387344,0.097965635,0.19041717,0.12457833,-0.21855426,-0.47470045,-0.44841787,0.00440697,0.19683734,0.5359764,-0.09448496,0.22963786,-0.22262672,-0.17353278,0.46817905
1519751,"FORTUNE BRANDS HOME & SECURITY, INC.",20171231,0.27559894,-0.04076007,0.12324665,0.19998264,0.15081869,-0.22152288,-0.48232776,-0.45305282,0.010839924,0.19904754,0.54158026,-0.1019471,0.2243396,-0.23591007,-0.19157825,0.4672257
1519751,"FORTUNE BRANDS HOME & SECURITY, INC.",20181231,0.20654996,0.5203436,-0.18457,0.6690333,-0.0037015006,-0.34754962,-0.25531635,-0.27200246,0.35848436,0.11179134,0.07035722,-0.50730765,0.11317383,-0.4239127,-0.0099716075,0.5707364
1519751,"FORTUNE BRANDS HOME & SECURITY, INC.",20191231,0.1946408,0.3944115,-0.13336295,0.5695889,0.013769239,-0.3207838,-0.30066422,-0.2999314,0.28420016,0.1329275,0.16462077,-0.4254706,0.12959233,-0.38272756,-0.039732788,0.5383774
1520006,MATADOR RESOURCES CO,20181231,0.23978636,-0.031276956,0.09829726,0.19140197,0.11934383,-0.22167213,-0.47425836,-0.44773108,0.0048329607,0.19724742,0.5363385,-0.09325835,0.23189132,-0.22403947,-0.17475797,0.4695418
1520006,MATADOR RESOURCES CO,20191231,0.2781418,-0.046466574,0.12141023,0.20154475,0.15552317,-0.22157845,-0.48782587,-0.4534905,0.012116194,0.19760472,0.54352903,-0.1019393,0.22343445,-0.23588668,-0.19412377,0.46287766
1520006,MATADOR RESOURCES CO,20211231,0.2551145,-0.040300548,0.108303525,0.19702727,0.13173956,-0.22144459,-0.48049396,-0.44955835,0.007554285,0.19637746,0.54113984,-0.09547947,0.23076157,-0.23159665,-0.18586233,0.46674404
1520118,"INTEGRATED VENTURES, INC.",20180630,0.24338841,-0.025709987,0.101594426,0.18917185,0.122197255,-0.21921937,-0.47004452,-0.44714415,0.0038937777,0.19901374,0.5337766,-0.09550607,0.22886418,-0.22188467,-0.17009754,0.47388697
1520118,"INTEGRATED VENTURES, INC.",20190630,0.26504368,-0.030523852,0.107207485,0.1783784,0.15049869,-0.22877339,-0.48899704,-0.45492148,0.004678536,0.19869696,0.5436144,-0.078553185,0.21548954,-0.21476862,-0.17919734,0.45558974
1520118,"INTEGRATED VENTURES, INC.",20200630,0.23677363,-0.03552279,0.09708495,0.19853675,0.115787834,-0.2186141,-0.47324198,-0.4463777,0.0074956976,0.19739102,0.5363518,-0.09962581,0.235792,-0.22905988,-0.17726076,0.47140834
1520118,"INTEGRATED VENTURES, INC.",20210630,0.25335777,-0.025540456,0.11132377,0.2040854,0.12499872,-0.251098,-0.49298424,-0.4672287,0.008950263,0.2130773,0.56110716,-0.09688969,0.24046299,-0.24029817,-0.19048549,0.46639788
1520118,"INTEGRATED VENTURES, INC.",20220630,0.20308569,-0.028332308,0.09414876,0.22035512,0.0655427,-0.20683193,-0.4380397,-0.43077248,0.008472066,0.19411716,0.5201105,-0.12876403,0.26433045,-0.24634387,-0.17277081,0.5093825
1520118,"INTEGRATED VENTURES, INC.",20230630,0.24334845,-0.03299594,0.09991924,0.19142546,0.123599544,-0.21992463,-0.47488332,-0.44838387,0.0050907284,0.19729176,0.53656465,-0.09407264,0.23060049,-0.2243217,-0.17556427,0.4690709
1521036,"LANTHEUS HOLDINGS, INC.",20171231,0.0056444816,0.08296172,-0.019925293,0.19034241,-0.10226338,-0.28062335,-0.3670851,-0.43460155,-0.026226413,0.20902847,0.5043963,-0.089404464,0.3302798,-0.19592997,-0.08733052,0.57124907
1521036,"LANTHEUS HOLDINGS, INC.",20181231,0.23214217,-0.024634242,0.09450381,0.18903506,0.11113485,-0.22356017,-0.47078037,-0.44740155,0.0038008206,0.19837904,0.5349661,-0.09265587,0.23402056,-0.22128212,-0.17014715,0.47229117
1521332,APTIV PLC,20171231,0.6117906,0.035911515,0.3265137,0.43910065,0.38859698,-0.38302258,-0.5833875,-0.51347995,0.12806538,0.1827882,0.5624093,-0.13963237,0.17858817,-0.3764214,-0.33046076,0.27104533
1521332,APTIV PLC,20181231,0.2317705,-0.028576314,0.09733049,0.19687489,0.1133366,-0.22104244,-0.4644354,-0.44487995,0.0052367896,0.20177197,0.5268756,-0.09944534,0.22768055,-0.22535723,-0.16530766,0.47102582
1521332,APTIV PLC,20191231,0.2541674,0.14621289,0.032869518,0.40513384,0.0887156,-0.27321255,-0.39610022,-0.41146895,0.13480087,0.18752661,0.38310516,-0.2732521,0.19302483,-0.33661234,-0.14425723,0.46664363
1521332,APTIV PLC,20201231,0.2204052,-0.0080154985,0.103456415,0.21137746,0.08613737,-0.23350239,-0.44507033,-0.4458018,0.0065639056,0.21549909,0.5187752,-0.12312658,0.23468374,-0.23709029,-0.15237975,0.48792577
1521332,APTIV PLC,20211231,0.2631093,-0.035819724,0.11518184,0.19698888,0.14067112,-0.22271103,-0.4786324,-0.45287699,0.0085367225,0.20144704,0.53937197,-0.099037156,0.224801,-0.23181453,-0.18361084,0.46706277
1521332,APTIV PLC,20221231,0.26945284,-0.013604373,0.12906924,0.21358117,0.13121405,-0.24490926,-0.47013676,-0.46684963,0.015236057,0.2201854,0.5529258,-0.1184171,0.23141885,-0.24895406,-0.18576887,0.46591678
1522222,"CLS HOLDINGS USA, INC.",20180531,0.24434353,-0.031784266,0.1015737,0.19160311,0.124271475,-0.22066186,-0.47424692,-0.44892427,0.0052607358,0.19834405,0.53630674,-0.09443891,0.22984432,-0.22488013,-0.17546701,0.46927202
1522222,"CLS HOLDINGS USA, INC.",20190531,0.24349852,-0.032628536,0.0996433,0.1918616,0.123029396,-0.22153981,-0.47636592,-0.44901937,0.0052793585,0.19778576,0.537804,-0.09426773,0.23122779,-0.22474425,-0.17604446,0.46890604
1522222,"CLS HOLDINGS USA, INC.",20200531,0.24568245,-0.037708774,0.096054815,0.19239679,0.12827483,-0.22236696,-0.4831938,-0.45147043,0.006081067,0.19815266,0.5415094,-0.09341608,0.22930017,-0.2238495,-0.17693214,0.4619385
1522222,"CLS HOLDINGS USA, INC.",20210531,0.21999219,-0.024718344,0.08388468,0.18742056,0.10205598,-0.22328268,-0.47051725,-0.44431502,0.0030536428,0.19585267,0.53334695,-0.08980567,0.23629615,-0.21668947,-0.16578178,0.47071615
1522222,"CLS HOLDINGS USA, INC.",20220531,0.34956238,-0.053324163,0.17953518,0.22001567,0.22140706,-0.23035358,-0.50163794,-0.47357225,0.037072442,0.20266217,0.5467832,-0.12510154,0.21734934,-0.2743712,-0.24431583,0.46708143
1522222,"CLS HOLDINGS USA, INC.",20230531,0.22122134,-0.029204816,0.08114002,0.18934868,0.10630207,-0.22547877,-0.47750542,-0.44631115,0.0049805157,0.19652633,0.5374049,-0.0881487,0.23518446,-0.21717107,-0.16881123,0.46434662
1522704,"MEDIFIRST SOLUTIONS, INC.",20171231,0.3095271,-0.046344742,0.15678605,0.20516457,0.17733821,-0.1980233,-0.46613115,-0.4641515,0.024619035,0.19704431,0.54110336,-0.116016336,0.24645612,-0.26604915,-0.23648235,0.50167173
1522704,"MEDIFIRST SOLUTIONS, INC.",20181231,0.30818045,-0.04159616,0.15930766,0.20522945,0.17605442,-0.20213126,-0.46327248,-0.46506625,0.022801787,0.20172311,0.53918517,-0.11649682,0.24022749,-0.26459423,-0.22906795,0.49708572
1524025,"TILLY'S, INC.",20180131,0.2915723,-0.042087287,0.1388757,0.20567667,0.16338763,-0.21993591,-0.4800593,-0.45619106,0.015879601,0.19935054,0.53863966,-0.111534074,0.2248756,-0.24742272,-0.20220172,0.47356838
1524025,"TILLY'S, INC.",20190131,0.27191126,-0.042507336,0.121068604,0.2018111,0.14718874,-0.21859406,-0.48010558,-0.4509123,0.010720655,0.19778487,0.5398456,-0.10419658,0.22622691,-0.2363326,-0.19039628,0.46907952
1524472,XYLEM INC.,20171231,0.31114352,-0.039741784,0.15263212,0.1841772,0.18798392,-0.22092472,-0.486947,-0.46921766,0.011474021,0.20309515,0.5487962,-0.093288496,0.21801603,-0.23742838,-0.21086466,0.47300166
1524472,XYLEM INC.,20181231,0.26161897,-0.03836669,0.112658285,0.19592972,0.13967562,-0.22074139,-0.48039526,-0.45197475,0.007940624,0.19921342,0.54062885,-0.09735126,0.22666194,-0.23099983,-0.18473826,0.4669793
1524472,XYLEM INC.,20191231,0.24936828,-0.03273283,0.10539562,0.19283834,0.12790509,-0.22134124,-0.47587335,-0.45019233,0.005733542,0.19917306,0.5379214,-0.09529129,0.22928694,-0.22710404,-0.1780076,0.46919164
1524829,GLOBAL SEED CORP,20181231,-0.41910282,0.32982498,-3.7935722,-2.0977676,-1.0028871,3.407859,1.8358343,1.6275446,0.15341325,-6.233511,-2.0782886,1.5474733,4.2912383,0.44373304,-3.0340421,6.147018
1524829,GLOBAL SEED CORP,20191231,0.1915084,-0.07842775,0.028669462,0.14582892,0.08980954,-0.1395453,-0.4372747,-0.42032456,-0.0137733,0.117525674,0.49982452,-0.08173609,0.29478243,-0.18937474,-0.19400206,0.53774846
1524931,"CHUY'S HOLDINGS, INC.",20171231,0.23020694,0.007174015,0.1184691,0.20819506,0.09469165,-0.26498288,-0.46686777,-0.4597941,0.0035835616,0.22757423,0.54828286,-0.09732647,0.23431246,-0.2403657,-0.16481201,0.47693434
1524931,"CHUY'S HOLDINGS, INC.",20181231,0.15107763,0.020497054,0.06330068,0.19886796,0.030198656,-0.2617917,-0.44465625,-0.44149023,-0.0056301765,0.21514535,0.5339648,-0.083539695,0.2582131,-0.21608016,-0.13646102,0.49127933
1524931,"CHUY'S HOLDINGS, INC.",20191231,0.36851427,-0.03852594,0.20445004,0.22360384,0.22829884,-0.2397514,-0.49829015,-0.47821853,0.042049788,0.20841849,0.54445887,-0.1331093,0.217935,-0.2890609,-0.25350285,0.48051968
1524931,"CHUY'S HOLDINGS, INC.",20201231,0.32475737,-0.044323877,0.16214025,0.21310848,0.1936462,-0.23097768,-0.4945209,-0.46629524,0.026996449,0.20272426,0.54579556,-0.11814393,0.21965173,-0.261896,-0.22355574,0.46793416
1524931,"CHUY'S HOLDINGS, INC.",20211231,0.27075964,-0.023497194,0.12621054,0.20392561,0.13885866,-0.24236171,-0.48698795,-0.4576965,0.0129530355,0.21007025,0.54725146,-0.10182354,0.22360966,-0.24012375,-0.18748334,0.46372208
1524931,"CHUY'S HOLDINGS, INC.",20221231,0.36229283,-0.044604376,0.19872522,0.21972544,0.22522748,-0.22880751,-0.49015564,-0.47531998,0.038629062,0.20300916,0.53939056,-0.13140944,0.22159532,-0.28567678,-0.25307238,0.48616225
1525221,BRISTOW GROUP INC.,20200331,0.24860387,-0.030010656,0.105427526,0.19143431,0.12733892,-0.22232701,-0.47500414,-0.45068434,0.005657032,0.19997418,0.53794545,-0.093959734,0.22887781,-0.2259187,-0.17722192,0.46916425
1525221,BRISTOW GROUP INC.,20210331,0.24804166,-0.029909164,0.10514667,0.19177304,0.12577777,-0.22311217,-0.4749265,-0.45077282,0.0052628033,0.19993384,0.53796566,-0.094855696,0.22963773,-0.22635987,-0.17678197,0.46962234
1525221,BRISTOW GROUP INC.,20220331,-0.029379979,0.106680945,-0.040419206,0.18790755,-0.13657504,-0.2955837,-0.35262978,-0.43620002,-0.03267423,0.2128709,0.5015942,-0.09123975,0.34764993,-0.18997936,-0.07060349,0.5922028
1525306,FIRST AMERICA RESOURCES CORP,20190630,0.27166542,-0.013203412,0.13145307,0.18458126,0.16464782,-0.21635947,-0.46209425,-0.45405918,0.01383312,0.20940483,0.52256346,-0.0902368,0.20055792,-0.22201526,-0.17371543,0.46219784
1525306,FIRST AMERICA RESOURCES CORP,20200630,0.24782076,-0.030080795,0.10597206,0.19109367,0.12990579,-0.21981883,-0.47286582,-0.449687,0.00669726,0.20005672,0.5348122,-0.09318268,0.22567181,-0.22523417,-0.17605937,0.4674289
1525306,FIRST AMERICA RESOURCES CORP,20210630,0.24505301,-0.031937838,0.10263028,0.19189681,0.12570918,-0.22032064,-0.47421533,-0.4488978,0.005962681,0.19854602,0.53610754,-0.093867615,0.22891596,-0.22525713,-0.1762793,0.4683762
1525306,FIRST AMERICA RESOURCES CORP,20220630,0.23671116,0.016813472,0.17212558,0.25045145,0.0455321,-0.26654097,-0.419981,-0.50801694,-0.009056948,0.25284708,0.57735014,-0.18925062,0.3232256,-0.31033456,-0.19134836,0.57040596
1525306,FIRST AMERICA RESOURCES CORP,20230630,0.11633153,0.14309786,0.60777766,0.6584235,-0.32827887,-0.43679416,-0.0971441,-0.80773,-0.04331656,0.45225847,0.77283293,-0.63275063,0.95356435,-0.90089047,-0.52381134,1.2619605
1525852,"BOTS, INC./PR",20190430,0.24470457,-0.035173163,0.09877386,0.19258778,0.122254476,-0.22528787,-0.47984916,-0.44898063,0.00520774,0.19549486,0.53924704,-0.09323223,0.2330891,-0.22595355,-0.17939416,0.46823102
1525852,"BOTS, INC./PR",20200430,0.16894317,0.9148568,-6.880666,-2.3210645,4.1728144,0.028626194,-4.926862,4.272359,2.3921354,-6.4501104,0.08858785,6.4715343,-0.99141043,6.637576,-1.3338852,-0.040950686
1525852,"BOTS, INC./PR",20210430,0.17746896,-0.0054868907,0.102310486,0.2671869,0.02717593,-0.23512298,-0.42606655,-0.42453277,0.029579066,0.19846511,0.5245752,-0.14222157,0.29558396,-0.28991383,-0.20101416,0.5295515
1527102,"EVERGREEN SUSTAINABLE ENTERPRISES, INC.",20211231,0.2417905,-0.03291975,0.096315764,0.19069646,0.12341117,-0.21929257,-0.4766905,-0.4477115,0.0050385967,0.19709562,0.53724444,-0.09372716,0.23026454,-0.22189671,-0.1735235,0.46851322
1527102,"EVERGREEN SUSTAINABLE ENTERPRISES, INC.",20221231,0.24342315,-0.032540366,0.099966176,0.19155265,0.12363926,-0.22036184,-0.4750376,-0.44853145,0.005133856,0.19775939,0.53667444,-0.09422376,0.23027596,-0.22426745,-0.17518142,0.46894088
1527102,"GENERATION HEMP, INC.",20191231,0.09751628,-0.074419275,-0.26618412,0.13870901,0.13444601,-0.21820849,-0.7123184,-0.28696626,0.06487126,0.039344087,0.5768013,0.033021774,0.21807708,0.04023406,-0.11761539,0.3618936
1527102,"GENERATION HEMP, INC.",20201231,0.2407498,-0.033861443,0.09450469,0.19070081,0.12307482,-0.21833198,-0.4772122,-0.44716614,0.0050608367,0.19649225,0.5373586,-0.09375514,0.23053835,-0.22113612,-0.1730551,0.46819595
1527352,"NEXALIN TECHNOLOGY, INC.",20221231,0.24392997,-0.041030183,0.09549437,0.18653305,0.123403296,-0.22285368,-0.47916925,-0.44393688,0.0046149604,0.18378747,0.539402,-0.08154433,0.23543084,-0.22125193,-0.1886109,0.4644869
1527355,KONARED CORP,20161231,0.2440462,-0.04422511,0.0911186,0.18647148,0.13079163,-0.21379226,-0.47766405,-0.4454432,0.003685981,0.18779343,0.53662485,-0.0867742,0.2279391,-0.21725371,-0.1777061,0.4593393
1527355,KONARED CORP,20171231,28.780941,17.70608,16.480965,12.447182,17.684668,5.039224,9.826482,-8.221229,11.541771,-1.9579324,-4.845891,-17.784157,12.923081,-21.58755,-22.8075,33.442616
1527599,"SYNLOGIC, INC.",20171231,0.13228875,-0.07636377,-0.08978786,0.1508982,0.09564819,-0.14045705,-0.5169013,-0.36865604,0.019195631,0.10294007,0.5240391,-0.054994777,0.26412204,-0.10065694,-0.14573249,0.4727245
1527599,"SYNLOGIC, INC.",20181231,0.22035992,-0.05999723,0.06661571,0.15295032,0.1108973,-0.15742639,-0.4364518,-0.4334098,-0.01055051,0.14376727,0.50297,-0.09097445,0.27194938,-0.20219712,-0.18762591,0.5264908
1527599,"SYNLOGIC, INC.",20191231,0.08465471,-0.10137855,-0.19078583,0.049677014,-0.0013161302,0.13753636,-0.25997043,-0.29573452,0.010504149,-0.19164225,0.3107699,-0.074646086,0.5077484,-0.16879188,-0.3250763,0.83698386
1527599,"SYNLOGIC, INC.",20201231,-0.14995186,-0.09982067,-0.79098284,-0.21672814,-0.21149436,0.6229927,0.019173205,0.03479272,0.03522224,-1.0047802,-0.031315565,0.16720256,0.9785258,-0.020304099,-0.6177685,1.4462569
1527599,"SYNLOGIC, INC.",20211231,-0.28825498,0.15194176,-2.507856,-1.3081461,-0.65773666,2.2468872,1.0834858,0.94273764,0.08952759,-4.0140977,-1.2134893,0.962787,2.8849692,0.23996465,-2.0089467,4.1436024
1527599,"SYNLOGIC, INC.",20221231,-0.311117,0.18391736,-2.734435,-1.4458785,-0.7183212,2.4513097,1.2161224,1.0635929,0.10152154,-4.4041443,-1.3660297,1.0646908,3.1319106,0.275146,-2.188982,4.4958787
1527613,"NUZEE, INC.",20170930,0.4423011,2.9153852,-0.6234807,3.3206484,-0.010660119,-1.4299858,-0.23276861,0.5531617,2.9527714,-0.5631071,-0.95455337,-1.4001749,0.61781925,-1.9368961,-1.5097827,1.0922438
1527613,"NUZEE, INC.",20180930,0.1391594,-0.09161605,-0.07225545,0.11964544,0.06865935,-0.09752117,-0.45830113,-0.38601747,-0.012419246,0.06995921,0.49712068,-0.059622396,0.31896555,-0.13533418,-0.18001893,0.5529729
1527613,"NUZEE, INC.",20190930,0.13973561,-0.09081006,-0.055920847,0.11903133,0.0452984,-0.09246514,-0.4233593,-0.38269198,-0.01589651,0.046066992,0.47522354,-0.06575845,0.34653306,-0.1603645,-0.20722976,0.58731496
1527702,IQSTEL INC,20171231,0.65745056,3.0136645,-0.24606884,2.2523677,-0.22778338,-1.2392379,0.3580352,0.027028143,1.7732079,0.10210119,-0.86170924,-1.7509091,0.24277216,-1.5197581,-0.1052998,1.6652262
1527702,IQSTEL INC,20181231,0.65752053,3.0074582,-0.24757066,2.2485533,-0.22982901,-1.2370125,0.35649818,0.026307493,1.7666132,0.0996694,-0.8603625,-1.7476507,0.24504136,-1.5164303,-0.10356741,1.663291
1527702,IQSTEL INC,20191231,0.6573542,3.01397,-0.24524301,2.254726,-0.22729933,-1.2397425,0.35772586,0.027377784,1.7752,0.10200745,-0.8619174,-1.7506646,0.24308448,-1.521374,-0.10737553,1.6640685
1527702,IQSTEL INC,20201231,0.6579281,3.013746,-0.24554348,2.2532365,-0.2279042,-1.2399198,0.3579939,0.026151776,1.7733146,0.10220663,-0.8616694,-1.7509261,0.24376152,-1.5208719,-0.10629459,1.6653979
1527702,IQSTEL INC,20221231,0.65693647,3.0139687,-0.24510136,2.2578535,-0.22713867,-1.2407328,0.35680354,0.02773577,1.7777628,0.10123234,-0.86194396,-1.7502307,0.24440457,-1.5233673,-0.11086847,1.6629589
1527844,"GLOBE PHOTOS, INC.",20171231,0.65795463,3.0193,-0.24516436,2.254308,-0.22796354,-1.2393858,0.36117536,0.028645962,1.7759748,0.102767505,-0.8645855,-1.7540855,0.24142659,-1.5214487,-0.10387133,1.6682642
1527844,"GLOBE PHOTOS, INC.",20181231,0.6576301,3.016646,-0.24505699,2.2533891,-0.22797921,-1.2391154,0.36001754,0.02770248,1.7743939,0.102921076,-0.86312854,-1.7527089,0.2419487,-1.5209187,-0.104126394,1.6668644
1528308,"IONIX TECHNOLOGY, INC.",20190630,0.2718187,-0.044095173,0.11804318,0.20040144,0.14980784,-0.22098735,-0.48532706,-0.45245594,0.011404745,0.19819239,0.54309225,-0.10003921,0.22470954,-0.23424496,-0.1916845,0.46355316
1528308,"IONIX TECHNOLOGY, INC.",20200630,0.046955194,0.052501157,0.0011318102,0.19343737,-0.061314084,-0.2659903,-0.39211673,-0.4323743,-0.018521462,0.2063101,0.511452,-0.08819826,0.30730644,-0.19920716,-0.1039543,0.54087806
1528308,"IONIX TECHNOLOGY, INC.",20210630,0.48559147,-0.06030017,0.2520859,0.33952403,0.31048816,-0.25728393,-0.5497669,-0.5031161,0.09210168,0.19225298,0.5664924,-0.14835575,0.21192437,-0.34862584,-0.31982848,0.34852362
1528356,GENIE ENERGY LTD.,20171231,0.19958343,-0.014328763,0.07724061,0.18735121,0.08049694,-0.22643374,-0.45728707,-0.44061106,-0.00028347224,0.19570363,0.52851266,-0.0893106,0.2451089,-0.21492857,-0.15854482,0.48155
